date,datetime,cash_type,money,coffee_name,year,month,day,hour,price_band,city
18-04-2024,21:05.9,card,168.45,Cappuccino,2024,April,18,18,Premium,Delhi
18-04-2024,39:51.2,card,77.18,Hot Chocolate,2024,April,18,19,Medium,Kochi
18-04-2024,40:49.0,card,239.17,Hot Chocolate,2024,April,18,19,Premium,Delhi
19-04-2024,10:36.3,card,187.1,Latte,2024,April,19,10,Premium,Kochi
19-04-2024,11:47.8,card,143.04,Americano with Milk,2024,April,19,13,High,Mumbai
19-04-2024,13:20.9,card,156.81,Cappuccino,2024,April,19,13,Premium,Ahmedabad
19-04-2024,58:54.1,card,110.7,Hot Chocolate,2024,April,19,13,High,Mumbai
19-04-2024,59:49.7,card,69.46,Cappuccino,2024,April,19,13,Medium,Jaipur
19-04-2024,23:19.3,card,95.43,Cocoa,2024,April,19,18,Medium,Kolkata
19-04-2024,25:33.4,card,191.88,Americano with Milk,2024,April,19,18,Premium,Pune
20-04-2024,24:42.7,cash,13.45,Americano with Milk,2024,April,20,11,Low,Kochi
20-04-2024,08:35.7,card,37.86,Americano with Milk,2024,April,20,12,Low,Pune
20-04-2024,09:42.7,card,21.04,Americano with Milk,2024,April,20,12,Low,Kochi
20-04-2024,08:37.4,card,19.77,Americano,2024,April,20,13,Low,Bangalore
20-04-2024,09:47.9,card,215.31,Americano with Milk,2024,April,20,13,Premium,Delhi
20-04-2024,10:55.2,card,178.88,Hot Chocolate,2024,April,20,13,Premium,Jaipur
20-04-2024,44:18.1,card,123.8,Cappuccino,2024,April,20,14,High,Ahmedabad
20-04-2024,11:00.3,card,33.48,Americano with Milk,2024,April,20,15,Low,Kochi
20-04-2024,22:40.7,card,127.99,Americano with Milk,2024,April,20,15,High,Pune
20-04-2024,49:25.1,card,123.63,Americano with Milk,2024,April,20,15,High,Jaipur
20-04-2024,07:58.0,cash,51.57,Cocoa,2024,April,20,17,Medium,Chennai
20-04-2024,27:41.5,card,114.12,Cappuccino,2024,April,20,18,High,Chennai
20-04-2024,28:46.9,card,105.64,Cappuccino,2024,April,20,18,High,Mumbai
20-04-2024,30:55.3,card,157.8,Latte,2024,April,20,19,Premium,Ahmedabad
21-04-2024,16:45.7,card,162.42,Latte,2024,April,21,11,Premium,Bangalore
21-04-2024,15:37.5,card,20.87,Americano,2024,April,21,14,Low,Pune
21-04-2024,09:03.2,cash,99.91,Cappuccino,2024,April,21,17,Medium,Delhi
22-04-2024,09:16.4,card,160.21,Americano,2024,April,22,11,Premium,Delhi
22-04-2024,29:27.1,card,130.75,Americano with Milk,2024,April,22,11,High,Pune
22-04-2024,40:33.0,cash,215.56,Latte,2024,April,22,18,Premium,Kolkata
22-04-2024,39:04.8,card,168.09,Latte,2024,April,22,19,Premium,Bangalore
22-04-2024,02:29.2,cash,49.1,Cappuccino,2024,April,22,20,Low,Jaipur
23-04-2024,22:36.0,card,26.94,Cappuccino,2024,April,23,14,Low,Kochi
23-04-2024,23:53.1,card,164.18,Americano with Milk,2024,April,23,14,Premium,Kolkata
23-04-2024,24:57.5,card,16.36,Cappuccino,2024,April,23,14,Low,Kochi
23-04-2024,42:27.8,card,150.59,Americano with Milk,2024,April,23,19,Premium,Kochi
23-04-2024,43:26.2,card,235.66,Americano with Milk,2024,April,23,19,Premium,Kolkata
24-04-2024,19:38.3,card,148.11,Latte,2024,April,24,10,High,Mumbai
24-04-2024,21:27.3,card,103.16,Americano with Milk,2024,April,24,10,High,Chennai
24-04-2024,23:46.1,card,164.39,Americano with Milk,2024,April,24,11,Premium,Kochi
24-04-2024,33:26.3,card,119.98,Americano with Milk,2024,April,24,11,High,Kolkata
24-04-2024,39:09.3,card,140.95,Americano with Milk,2024,April,24,12,High,Kolkata
24-04-2024,39:07.4,card,235.95,Americano with Milk,2024,April,24,16,Premium,Hyderabad
24-04-2024,39:50.0,card,102.66,Americano with Milk,2024,April,24,19,High,Mumbai
24-04-2024,40:54.0,card,240.69,Cappuccino,2024,April,24,19,Premium,Ahmedabad
25-04-2024,46:08.1,card,227.28,Americano,2024,April,25,10,Premium,Hyderabad
25-04-2024,18:27.0,card,56.99,Latte,2024,April,25,15,Medium,Hyderabad
25-04-2024,09:43.5,card,26.65,Americano,2024,April,25,17,Low,Pune
25-04-2024,10:49.2,card,34.19,Americano,2024,April,25,17,Low,Chennai
26-04-2024,12:50.6,card,14.37,Latte,2024,April,26,10,Low,Kolkata
26-04-2024,01:30.6,card,32.67,Latte,2024,April,26,12,Low,Chennai
26-04-2024,31:28.3,card,173.92,Cappuccino,2024,April,26,13,Premium,Bangalore
26-04-2024,32:35.4,card,27.09,Americano,2024,April,26,15,Low,Pune
26-04-2024,33:33.1,card,86.55,Americano,2024,April,26,15,Medium,Ahmedabad
26-04-2024,23:26.5,card,212.77,Cortado,2024,April,26,16,Premium,Chennai
26-04-2024,24:33.8,card,15.59,Americano,2024,April,26,16,Low,Delhi
26-04-2024,32:07.1,card,205.47,Hot Chocolate,2024,April,26,19,Premium,Kochi
26-04-2024,33:30.2,card,77.65,Cocoa,2024,April,26,19,Medium,Bangalore
27-04-2024,27:00.7,card,38.36,Cappuccino,2024,April,27,15,Low,Mumbai
28-04-2024,32:52.5,card,177.22,Latte,2024,April,28,10,Premium,Ahmedabad
28-04-2024,30:09.7,card,160.95,Cappuccino,2024,April,28,12,Premium,Bangalore
28-04-2024,27:08.2,card,220.59,Americano,2024,April,28,18,Premium,Kochi
28-04-2024,28:11.4,card,186.42,Americano,2024,April,28,18,Premium,Pune
28-04-2024,29:02.4,card,202.84,Latte,2024,April,28,18,Premium,Kochi
29-04-2024,26:31.9,card,77.69,Cortado,2024,April,29,11,Medium,Hyderabad
29-04-2024,27:56.9,card,52.59,Americano,2024,April,29,13,Medium,Kochi
29-04-2024,28:53.9,card,190.15,Cortado,2024,April,29,13,Premium,Hyderabad
29-04-2024,53:35.7,card,203.64,Cortado,2024,April,29,13,Premium,Pune
29-04-2024,54:24.4,card,247.72,Americano with Milk,2024,April,29,13,Premium,Jaipur
29-04-2024,37:48.4,card,109.03,Cappuccino,2024,April,29,18,High,Hyderabad
29-04-2024,12:33.2,card,99.28,Cappuccino,2024,April,29,19,Medium,Mumbai
29-04-2024,13:37.9,card,196.34,Cappuccino,2024,April,29,19,Premium,Kochi
30-04-2024,16:41.5,card,91.79,Latte,2024,April,30,10,Medium,Kochi
30-04-2024,34:52.2,card,233.38,Americano with Milk,2024,April,30,10,Premium,Mumbai
30-04-2024,35:47.6,card,216.02,Americano with Milk,2024,April,30,10,Premium,Delhi
30-04-2024,41:52.3,card,112.96,Americano,2024,April,30,13,High,Kolkata
30-04-2024,43:00.0,card,190.21,Americano with Milk,2024,April,30,13,Premium,Jaipur
30-04-2024,19:18.1,card,191.09,Cappuccino,2024,April,30,19,Premium,Ahmedabad
30-04-2024,30:04.0,card,34.75,Americano with Milk,2024,April,30,19,Low,Hyderabad
30-04-2024,31:21.0,card,226.61,Latte,2024,April,30,19,Premium,Mumbai
02-05-2024,33:55.7,card,131.26,Americano,2024,May,2,10,High,Pune
02-05-2024,29:57.1,cash,208.35,Latte,2024,May,2,11,Premium,Hyderabad
02-05-2024,49:39.9,card,86.81,Americano with Milk,2024,May,2,13,Medium,Kolkata
02-05-2024,36:22.1,card,224.93,Cappuccino,2024,May,2,18,Premium,Pune
02-05-2024,41:11.2,card,103.41,Americano with Milk,2024,May,2,18,High,Bangalore
02-05-2024,18:33.1,card,12.6,Latte,2024,May,2,19,Low,Kochi
02-05-2024,19:56.4,card,227.29,Cappuccino,2024,May,2,19,Premium,Bangalore
03-05-2024,11:53.4,cash,31.91,Latte,2024,May,3,10,Low,Hyderabad
03-05-2024,30:00.9,card,86.64,Latte,2024,May,3,14,Medium,Kolkata
03-05-2024,03:24.9,card,238.01,Latte,2024,May,3,17,Premium,Jaipur
06-05-2024,05:17.9,card,238.15,Americano,2024,May,6,10,Premium,Hyderabad
06-05-2024,06:51.6,card,147.63,Cappuccino,2024,May,6,10,High,Mumbai
06-05-2024,08:05.9,card,161.64,Americano with Milk,2024,May,6,10,Premium,Chennai
06-05-2024,09:08.0,card,117.63,Americano,2024,May,6,10,High,Hyderabad
06-05-2024,39:12.6,card,80.37,Cortado,2024,May,6,10,Medium,Kochi
06-05-2024,34:20.6,cash,88.88,Americano,2024,May,6,11,Medium,Kochi
06-05-2024,18:11.0,card,171.4,Cortado,2024,May,6,13,Premium,Hyderabad
06-05-2024,19:00.8,card,190.57,Americano,2024,May,6,13,Premium,Pune
06-05-2024,18:13.0,card,199.98,Cappuccino,2024,May,6,19,Premium,Chennai
06-05-2024,19:49.5,card,199.51,Cappuccino,2024,May,6,19,Premium,Mumbai
07-05-2024,44:55.6,card,31.89,Cocoa,2024,May,7,10,Low,Hyderabad
07-05-2024,21:58.5,card,128.66,Cortado,2024,May,7,11,High,Pune
07-05-2024,23:34.9,card,23.81,Cortado,2024,May,7,13,Low,Kochi
07-05-2024,42:07.9,card,141.89,Cocoa,2024,May,7,16,High,Kochi
07-05-2024,55:38.8,card,115.97,Americano,2024,May,7,16,High,Kolkata
07-05-2024,37:46.4,card,223.05,Cappuccino,2024,May,7,17,Premium,Hyderabad
07-05-2024,38:48.2,card,94.22,Latte,2024,May,7,17,Medium,Chennai
07-05-2024,35:37.2,cash,38.1,Americano with Milk,2024,May,7,18,Low,Delhi
07-05-2024,12:12.5,card,44.32,Cappuccino,2024,May,7,19,Low,Chennai
07-05-2024,13:12.2,card,192.76,Cappuccino,2024,May,7,19,Premium,Kochi
08-05-2024,07:28.9,card,158.37,Latte,2024,May,8,10,Premium,Kochi
09-05-2024,54:21.8,card,34.27,Cappuccino,2024,May,9,12,Low,Bangalore
09-05-2024,03:58.6,card,30.19,Americano,2024,May,9,13,Low,Kochi
09-05-2024,04:57.6,card,178.23,Latte,2024,May,9,13,Premium,Mumbai
09-05-2024,06:11.3,card,27.46,Latte,2024,May,9,13,Low,Ahmedabad
09-05-2024,07:16.4,card,207.25,Latte,2024,May,9,13,Premium,Hyderabad
09-05-2024,55:14.6,card,179.5,Americano,2024,May,9,16,Premium,Chennai
09-05-2024,56:15.0,card,29.52,Americano,2024,May,9,16,Low,Ahmedabad
09-05-2024,01:29.9,card,30.36,Americano,2024,May,9,18,Low,Pune
09-05-2024,13:56.2,card,246.79,Americano with Milk,2024,May,9,18,Premium,Delhi
10-05-2024,09:22.0,cash,99.82,Latte,2024,May,10,10,Medium,Mumbai
10-05-2024,46:21.5,card,98.95,Latte,2024,May,10,15,Medium,Chennai
10-05-2024,47:32.5,card,205.07,Latte,2024,May,10,15,Premium,Ahmedabad
10-05-2024,20:15.1,cash,237.34,Americano with Milk,2024,May,10,16,Premium,Delhi
11-05-2024,39:52.9,card,246.64,Latte,2024,May,11,11,Premium,Bangalore
11-05-2024,02:43.6,cash,190.81,Latte,2024,May,11,17,Premium,Mumbai
11-05-2024,20:30.4,card,100.3,Americano with Milk,2024,May,11,17,High,Mumbai
11-05-2024,21:56.1,card,30.04,Cocoa,2024,May,11,17,Low,Bangalore
11-05-2024,23:57.3,card,196.52,Cappuccino,2024,May,11,17,Premium,Hyderabad
11-05-2024,28:54.1,card,144.02,Americano with Milk,2024,May,11,17,High,Bangalore
11-05-2024,35:40.3,card,111.81,Cappuccino,2024,May,11,18,High,Mumbai
11-05-2024,38:16.1,card,227.53,Latte,2024,May,11,19,Premium,Mumbai
12-05-2024,20:42.5,card,36.69,Latte,2024,May,12,10,Low,Ahmedabad
12-05-2024,24:03.5,card,128.23,Latte,2024,May,12,13,High,Kochi
12-05-2024,27:39.0,card,12.72,Americano,2024,May,12,13,Low,Delhi
12-05-2024,16:19.8,card,122.48,Latte,2024,May,12,15,High,Bangalore
12-05-2024,38:02.4,card,23.51,Americano with Milk,2024,May,12,15,Low,Delhi
12-05-2024,52:14.9,card,38.52,Americano with Milk,2024,May,12,15,Low,Bangalore
12-05-2024,04:21.1,card,38.21,Americano with Milk,2024,May,12,16,Low,Pune
12-05-2024,41:30.6,card,165.81,Americano with Milk,2024,May,12,19,Premium,Mumbai
13-05-2024,03:53.3,card,189.05,Americano with Milk,2024,May,13,11,Premium,Kochi
13-05-2024,31:10.8,cash,150.01,Americano,2024,May,13,15,Premium,Ahmedabad
13-05-2024,31:50.9,cash,240.92,Americano,2024,May,13,15,Premium,Kochi
14-05-2024,38:14.6,card,99.97,Americano,2024,May,14,8,Medium,Kochi
14-05-2024,39:25.5,card,78.57,Americano,2024,May,14,8,Medium,Kochi
14-05-2024,40:17.5,card,218.46,Americano,2024,May,14,8,Premium,Delhi
14-05-2024,19:23.2,card,63.66,Cappuccino,2024,May,14,10,Medium,Bangalore
14-05-2024,32:29.4,card,241.17,Latte,2024,May,14,11,Premium,Jaipur
14-05-2024,34:12.9,card,12.92,Cappuccino,2024,May,14,11,Low,Pune
14-05-2024,04:54.6,card,242.77,Cappuccino,2024,May,14,14,Premium,Chennai
14-05-2024,06:00.4,card,20.36,Americano with Milk,2024,May,14,14,Low,Kochi
14-05-2024,01:54.8,card,223.87,Americano,2024,May,14,15,Premium,Hyderabad
14-05-2024,57:57.2,card,136.65,Americano with Milk,2024,May,14,16,High,Delhi
14-05-2024,59:10.2,card,248.31,Cappuccino,2024,May,14,16,Premium,Ahmedabad
14-05-2024,51:25.2,card,27.71,Hot Chocolate,2024,May,14,22,Low,Chennai
15-05-2024,40:05.7,card,142.93,Latte,2024,May,15,8,High,Jaipur
15-05-2024,14:19.4,card,242.63,Espresso,2024,May,15,11,Premium,Hyderabad
15-05-2024,19:10.0,card,135.54,Americano,2024,May,15,11,High,Jaipur
15-05-2024,34:35.1,card,161.06,Americano,2024,May,15,13,Premium,Chennai
15-05-2024,35:29.2,card,176.98,Americano,2024,May,15,13,Premium,Kochi
15-05-2024,36:27.3,card,119.09,Americano,2024,May,15,13,High,Hyderabad
15-05-2024,55:29.0,card,160.61,Americano with Milk,2024,May,15,13,Premium,Jaipur
15-05-2024,38:10.8,cash,150.24,Americano,2024,May,15,14,Premium,Ahmedabad
15-05-2024,38:52.3,card,226.28,Cortado,2024,May,15,14,Premium,Bangalore
15-05-2024,39:44.4,card,20.91,Cortado,2024,May,15,14,Low,Mumbai
15-05-2024,28:58.6,card,77.43,Espresso,2024,May,15,17,Medium,Bangalore
15-05-2024,20:34.8,card,238.1,Cappuccino,2024,May,15,20,Premium,Chennai
16-05-2024,38:42.5,card,223.66,Americano with Milk,2024,May,16,10,Premium,Delhi
16-05-2024,39:49.4,card,119.36,Americano with Milk,2024,May,16,10,High,Mumbai
16-05-2024,42:50.3,cash,158.83,Latte,2024,May,16,11,Premium,Pune
16-05-2024,44:20.8,cash,76.57,Cappuccino,2024,May,16,11,Medium,Ahmedabad
16-05-2024,14:00.1,card,55.15,Americano with Milk,2024,May,16,12,Medium,Pune
16-05-2024,15:16.3,card,121.29,Hot Chocolate,2024,May,16,15,High,Hyderabad
16-05-2024,44:31.5,card,94.8,Latte,2024,May,16,17,Medium,Mumbai
16-05-2024,12:56.9,card,150.08,Hot Chocolate,2024,May,16,18,Premium,Pune
16-05-2024,13:58.2,card,28.66,Latte,2024,May,16,18,Low,Pune
17-05-2024,00:48.5,card,243.85,Americano,2024,May,17,9,Premium,Jaipur
17-05-2024,30:27.6,card,246.69,Americano with Milk,2024,May,17,11,Premium,Bangalore
17-05-2024,58:03.1,cash,177.56,Americano with Milk,2024,May,17,14,Premium,Jaipur
17-05-2024,55:18.5,card,138.66,Americano with Milk,2024,May,17,19,High,Mumbai
17-05-2024,56:46.8,card,84.29,Cappuccino,2024,May,17,19,Medium,Mumbai
17-05-2024,37:52.9,card,205.31,Cappuccino,2024,May,17,20,Premium,Chennai
17-05-2024,34:50.8,card,174.34,Americano,2024,May,17,22,Premium,Jaipur
17-05-2024,36:33.4,card,49.03,Latte,2024,May,17,22,Low,Kolkata
17-05-2024,37:42.8,card,228.62,Latte,2024,May,17,22,Premium,Bangalore
18-05-2024,01:37.9,card,207.41,Cappuccino,2024,May,18,8,Premium,Mumbai
18-05-2024,02:40.0,card,237.95,Cappuccino,2024,May,18,8,Premium,Chennai
18-05-2024,15:56.1,card,184.17,Americano with Milk,2024,May,18,11,Premium,Jaipur
18-05-2024,48:29.4,card,157.22,Americano with Milk,2024,May,18,16,Premium,Bangalore
18-05-2024,49:27.1,card,110.38,Americano with Milk,2024,May,18,16,High,Jaipur
18-05-2024,58:44.2,card,233.85,Americano with Milk,2024,May,18,19,Premium,Pune
18-05-2024,22:53.1,card,217.86,Latte,2024,May,18,20,Premium,Chennai
18-05-2024,05:27.5,cash,20.85,Cappuccino,2024,May,18,22,Low,Bangalore
19-05-2024,58:38.3,card,16.33,Americano,2024,May,19,7,Low,Kochi
19-05-2024,59:33.5,card,100.35,Americano,2024,May,19,7,High,Hyderabad
19-05-2024,00:35.1,card,204.53,Cappuccino,2024,May,19,8,Premium,Hyderabad
19-05-2024,28:49.7,cash,246.95,Espresso,2024,May,19,9,Premium,Bangalore
19-05-2024,14:26.7,card,46.1,Americano with Milk,2024,May,19,12,Low,Jaipur
19-05-2024,43:40.0,card,152.59,Americano,2024,May,19,14,Premium,Chennai
19-05-2024,58:58.2,card,101.41,Americano with Milk,2024,May,19,15,High,Hyderabad
19-05-2024,12:36.3,card,242.78,Americano with Milk,2024,May,19,18,Premium,Chennai
19-05-2024,13:47.8,card,212.11,Espresso,2024,May,19,18,Premium,Hyderabad
19-05-2024,16:30.0,card,211.2,Hot Chocolate,2024,May,19,18,Premium,Pune
19-05-2024,51:07.0,card,122.49,Cappuccino,2024,May,19,19,High,Jaipur
19-05-2024,15:41.8,card,109.56,Cappuccino,2024,May,19,21,High,Pune
19-05-2024,18:36.1,card,75.62,Cappuccino,2024,May,19,21,Medium,Hyderabad
20-05-2024,05:59.2,card,23.53,Americano with Milk,2024,May,20,10,Low,Kochi
20-05-2024,17:51.9,card,217.53,Latte,2024,May,20,10,Premium,Kochi
20-05-2024,58:48.4,card,205.1,Latte,2024,May,20,10,Premium,Pune
20-05-2024,15:16.4,card,249.93,Americano,2024,May,20,11,Premium,Kochi
20-05-2024,16:19.6,card,249.19,Americano,2024,May,20,11,Premium,Hyderabad
20-05-2024,27:13.4,card,143.3,Americano,2024,May,20,13,High,Bangalore
20-05-2024,28:10.4,card,194.56,Americano,2024,May,20,13,Premium,Pune
20-05-2024,13:19.0,card,236.74,Americano with Milk,2024,May,20,14,Premium,Delhi
20-05-2024,14:31.4,card,213.92,Cappuccino,2024,May,20,14,Premium,Jaipur
20-05-2024,32:21.3,cash,69.36,Americano,2024,May,20,14,Medium,Kochi
20-05-2024,12:51.1,card,118.13,Latte,2024,May,20,17,High,Kochi
20-05-2024,13:56.9,card,41,Latte,2024,May,20,17,Low,Mumbai
20-05-2024,36:48.3,card,238.97,Americano with Milk,2024,May,20,20,Premium,Kolkata
20-05-2024,37:57.3,card,155.48,Cocoa,2024,May,20,20,Premium,Pune
20-05-2024,46:52.1,card,64.87,Cortado,2024,May,20,20,Medium,Ahmedabad
20-05-2024,36:54.0,card,171.21,Americano with Milk,2024,May,20,21,Premium,Kochi
20-05-2024,37:57.8,card,158.35,Americano with Milk,2024,May,20,21,Premium,Jaipur
21-05-2024,27:38.2,card,95.96,Latte,2024,May,21,8,Medium,Delhi
21-05-2024,43:50.7,cash,37.25,Americano,2024,May,21,9,Low,Kochi
21-05-2024,44:40.3,cash,171.18,Americano with Milk,2024,May,21,9,Premium,Delhi
21-05-2024,46:09.4,cash,134.87,Cocoa,2024,May,21,9,High,Hyderabad
21-05-2024,05:08.0,cash,195.36,Latte,2024,May,21,10,Premium,Hyderabad
21-05-2024,10:20.0,card,134.84,Latte,2024,May,21,16,High,Kolkata
21-05-2024,13:24.0,card,214.52,Espresso,2024,May,21,18,Premium,Bangalore
21-05-2024,11:09.2,card,142.46,Cappuccino,2024,May,21,19,High,Ahmedabad
21-05-2024,13:48.4,card,144.63,Cappuccino,2024,May,21,20,High,Mumbai
22-05-2024,34:41.8,card,220.4,Cappuccino,2024,May,22,9,Premium,Kolkata
22-05-2024,49:47.0,card,106.84,Americano with Milk,2024,May,22,10,High,Chennai
22-05-2024,18:14.3,card,42.16,Cortado,2024,May,22,11,Low,Mumbai
22-05-2024,34:55.0,card,16.91,Americano with Milk,2024,May,22,11,Low,Pune
22-05-2024,29:50.8,card,191.23,Americano,2024,May,22,12,Premium,Jaipur
22-05-2024,30:43.3,card,158.87,Americano,2024,May,22,12,Premium,Chennai
22-05-2024,00:20.5,card,178.98,Americano with Milk,2024,May,22,14,Premium,Chennai
22-05-2024,24:58.1,card,61.11,Cappuccino,2024,May,22,19,Medium,Kolkata
22-05-2024,25:58.6,card,42.73,Cappuccino,2024,May,22,19,Low,Bangalore
22-05-2024,23:53.0,card,13.49,Hot Chocolate,2024,May,22,21,Low,Kolkata
22-05-2024,24:49.6,card,94.14,Cappuccino,2024,May,22,21,Medium,Pune
23-05-2024,10:19.6,card,151.58,Cappuccino,2024,May,23,10,Premium,Kochi
23-05-2024,22:06.6,card,104.14,Espresso,2024,May,23,12,High,Kochi
23-05-2024,55:16.6,card,114.99,Cappuccino,2024,May,23,15,High,Bangalore
23-05-2024,56:27.2,card,227,Cappuccino,2024,May,23,15,Premium,Pune
23-05-2024,18:14.1,card,93.58,Cappuccino,2024,May,23,16,Medium,Bangalore
23-05-2024,41:00.0,card,133.36,Latte,2024,May,23,16,High,Delhi
23-05-2024,14:33.2,card,198.08,Cappuccino,2024,May,23,17,Premium,Kochi
23-05-2024,15:44.9,card,105.17,Latte,2024,May,23,17,High,Chennai
23-05-2024,03:53.9,card,159.3,Cortado,2024,May,23,19,Premium,Ahmedabad
23-05-2024,17:28.4,card,216.97,Cappuccino,2024,May,23,19,Premium,Jaipur
23-05-2024,18:26.4,card,237.88,Cappuccino,2024,May,23,19,Premium,Pune
23-05-2024,42:31.5,card,45.3,Cappuccino,2024,May,23,19,Low,Mumbai
23-05-2024,15:01.4,card,232.38,Cappuccino,2024,May,23,20,Premium,Bangalore
23-05-2024,16:24.2,card,128.11,Latte,2024,May,23,20,High,Jaipur
23-05-2024,48:10.8,card,71.98,Americano with Milk,2024,May,23,22,Medium,Mumbai
23-05-2024,55:36.9,cash,120.19,Hot Chocolate,2024,May,23,22,High,Jaipur
24-05-2024,11:59.2,card,245.21,Cortado,2024,May,24,11,Premium,Ahmedabad
24-05-2024,15:08.3,card,128.23,Americano,2024,May,24,11,High,Mumbai
24-05-2024,16:13.0,card,88.9,Americano,2024,May,24,11,Medium,Kolkata
24-05-2024,07:19.8,card,162.02,Hot Chocolate,2024,May,24,16,Premium,Hyderabad
24-05-2024,17:40.3,card,67.63,Cortado,2024,May,24,18,Medium,Kolkata
24-05-2024,18:36.7,card,28.21,Cortado,2024,May,24,18,Low,Kochi
24-05-2024,30:40.2,card,40.93,Americano with Milk,2024,May,24,22,Low,Hyderabad
25-05-2024,40:58.8,cash,40.73,Americano,2024,May,25,7,Low,Kolkata
25-05-2024,13:53.4,card,46.46,Latte,2024,May,25,12,Low,Hyderabad
25-05-2024,40:23.6,cash,43.32,Americano,2024,May,25,12,Low,Hyderabad
25-05-2024,42:10.3,card,163.81,Americano with Milk,2024,May,25,12,Premium,Chennai
25-05-2024,43:13.3,card,53.65,Americano with Milk,2024,May,25,12,Medium,Bangalore
25-05-2024,58:12.0,card,92.96,Americano with Milk,2024,May,25,12,Medium,Bangalore
25-05-2024,47:09.6,card,225.23,Americano with Milk,2024,May,25,16,Premium,Chennai
25-05-2024,48:16.8,card,123.75,Americano,2024,May,25,16,High,Jaipur
26-05-2024,20:02.2,card,170.21,Latte,2024,May,26,10,Premium,Delhi
26-05-2024,24:49.8,card,51.36,Americano with Milk,2024,May,26,14,Medium,Jaipur
26-05-2024,26:05.2,card,56.15,Cortado,2024,May,26,14,Medium,Mumbai
26-05-2024,40:58.9,card,19.81,Americano with Milk,2024,May,26,14,Low,Mumbai
26-05-2024,19:15.5,card,50.54,Cappuccino,2024,May,26,17,Medium,Hyderabad
26-05-2024,09:52.8,card,76.86,Hot Chocolate,2024,May,26,18,Medium,Kolkata
26-05-2024,11:02.2,card,52.48,Hot Chocolate,2024,May,26,18,Medium,Kolkata
26-05-2024,13:14.3,card,31.29,Americano,2024,May,26,18,Low,Bangalore
26-05-2024,39:18.8,card,38.95,Latte,2024,May,26,18,Low,Pune
26-05-2024,59:15.0,card,120.59,Hot Chocolate,2024,May,26,20,High,Jaipur
26-05-2024,00:05.6,card,59.52,Cappuccino,2024,May,26,21,Medium,Kochi
26-05-2024,02:36.9,card,97.42,Cortado,2024,May,26,21,Medium,Ahmedabad
26-05-2024,03:51.8,card,130.82,Cappuccino,2024,May,26,21,High,Kolkata
26-05-2024,04:58.8,card,175.69,Latte,2024,May,26,21,Premium,Ahmedabad
26-05-2024,06:02.6,card,19.43,Cappuccino,2024,May,26,21,Low,Hyderabad
27-05-2024,34:55.3,card,201.86,Americano,2024,May,27,11,Premium,Ahmedabad
27-05-2024,05:21.7,card,160.7,Americano with Milk,2024,May,27,14,Premium,Kochi
27-05-2024,06:43.6,card,29.62,Cocoa,2024,May,27,14,Low,Chennai
27-05-2024,11:34.1,card,219.66,Americano,2024,May,27,15,Premium,Kochi
27-05-2024,14:05.8,card,231.01,Americano,2024,May,27,15,Premium,Ahmedabad
27-05-2024,50:55.8,card,24.66,Latte,2024,May,27,17,Low,Kochi
27-05-2024,00:51.0,card,76.45,Americano,2024,May,27,18,Medium,Delhi
27-05-2024,16:27.4,card,203.49,Latte,2024,May,27,19,Premium,Hyderabad
27-05-2024,17:38.7,card,189.58,Latte,2024,May,27,19,Premium,Jaipur
27-05-2024,29:07.1,card,54.29,Americano with Milk,2024,May,27,21,Medium,Chennai
27-05-2024,30:19.8,card,60.24,Cappuccino,2024,May,27,21,Medium,Kolkata
28-05-2024,37:09.0,card,98.91,Americano with Milk,2024,May,28,8,Medium,Mumbai
28-05-2024,20:10.7,card,126.29,Americano with Milk,2024,May,28,9,High,Jaipur
